order_id,order_date,customer_id,product_id,quantity,discount,shipping_cost,payment_method,region,order_status,customer_name,gender,age,city,state,signup_date,product_name,category,subcategory,selling_price,cost_price,gross_sales,discount_amount,net_sales,product_cost,profit_before_shipping,profit,profit_margin,is_delivered,is_returned,is_cancelled,realized_sales,realized_profit,year,month,month_name,quarter,year_month,age_group
ORD039830,2023-03-29,CUST04228,PROD0036,1,0.1,89.54,Cash On Delivery,South,Cancelled,Rohan Singh,Male,63,Chennai,Tamil Nadu,2025-07-21,Earbuds 1,Electronics,Audio,45067.62,37749.15,45067.62,4506.762000000001,40560.858,37749.15,2811.7079999999987,2722.1679999999988,0.06711317595895035,0,0,1,0.0,0.0,2023,3,March,Q1,2023-03,56+
ORD039831,2025-05-03,CUST00337,PROD0208,1,0.25,217.08,Credit Card,West,Delivered,Meera Jha,Male,49,Pune,Maharashtra,2025-05-03,Formal Shoes 5,Fashion,Footwear,4857.73,3900.34,4857.73,1214.4325,3643.2974999999997,3900.34,-257.0425000000005,-474.1225000000005,-0.1301355434191143,1,0,0,3643.2974999999997,-474.1225000000005,2025,5,May,Q2,2025-05,46-55
ORD039832,2025-07-11,CUST02269,PROD0260,1,0.0,154.21,Cash On Delivery,West,Returned,Aditya Yadav,Female,65,Indore,Madhya Pradesh,2025-02-23,Foundation 1,Beauty,Makeup,2833.28,1947.56,2833.28,0.0,2833.28,1947.56,885.7200000000003,731.5100000000002,0.258184859950305,0,1,0,0.0,0.0,2025,7,July,Q3,2025-07,56+
ORD039833,2023-02-23,CUST00576,PROD0183,1,0.25,123.87,Upi,West,Delivered,Aarav Patel,Male,60,Ahmedabad,Gujarat,2024-12-10,Dress 1,Fashion,Women,573.72,322.93,573.72,143.43,430.29,322.93,107.36000000000001,-16.50999999999999,-0.03836947175160935,1,0,0,430.29,-16.50999999999999,2023,2,February,Q1,2023-02,56+
ORD039834,2025-09-08,CUST03251,PROD0181,1,0.05,237.01,Cash On Delivery,East,Delivered,Vikram Kumar,Female,29,Ranchi,Jharkhand,2023-12-03,Jeans 6,Fashion,Women,1139.13,769.85,1139.13,56.956500000000005,1082.1735,769.85,312.3235000000001,75.31350000000009,0.06959466296300924,1,0,0,1082.1735,75.31350000000009,2025,9,September,Q3,2025-09,26-35
ORD039835,2025-12-07,CUST03601,PROD0222,1,0.05,123.99,Upi,West,Delivered,Shreya Das,Female,48,Mumbai,Maharashtra,2023-05-31,Moisturizer 5,Beauty,Skincare,378.68,233.91,378.68,18.934,359.746,233.91,125.83599999999998,1.8459999999999894,0.005131398264330915,1,0,0,359.746,1.8459999999999894,2025,12,December,Q4,2025-12,46-55
ORD039836,2025-04-02,CUST03905,PROD0268,2,0.05,248.23,Cash On Delivery,East,Cancelled,Riya Sharma,Male,53,Guwahati,Assam,2025-03-22,Mascara 2,Beauty,Makeup,1377.84,937.68,2755.68,137.784,2617.8959999999997,1875.36,742.5359999999998,494.3059999999998,0.1888180431919373,0,0,1,0.0,0.0,2025,4,April,Q2,2025-04,46-55
ORD039837,2023-08-25,CUST02585,PROD0206,2,0.25,267.67,Debit Card,East,Delivered,Nikhil Gupta,Male,56,Guwahati,Assam,2023-07-12,Formal Shoes 3,Fashion,Footwear,4463.12,3610.76,8926.24,2231.56,6694.68,7221.52,-526.8400000000001,-794.5100000000002,-0.11867781581793307,1,0,0,6694.68,-794.5100000000002,2023,8,August,Q3,2023-08,56+
ORD039838,2023-09-24,CUST04771,PROD0245,4,0.1,477.45,Wallet,North,Delivered,Arjun Jha,Male,29,Jaipur,Rajasthan,2025-11-01,Hair Oil 7,Beauty,Haircare,3082.69,1624.5,12330.76,1233.076,11097.684000000001,6498.0,4599.684000000001,4122.234000000001,0.37144993495940243,1,0,0,11097.684000000001,4122.234000000001,2023,9,September,Q3,2023-09,26-35
ORD039839,2023-03-10,CUST03477,PROD0090,1,0.0,489.03,Debit Card,East,Delivered,Pooja Choudhary,Female,21,Patna,Bihar,2024-06-02,Electric Kettle 6,Home & Kitchen,Kitchen,26744.26,15971.92,26744.26,0.0,26744.26,15971.92,10772.339999999998,10283.309999999998,0.3845053106722713,1,0,0,26744.26,10283.309999999998,2023,3,March,Q1,2023-03,18-25
ORD039840,2025-01-13,CUST02163,PROD0260,3,0.1,114.34,Debit Card,West,Delivered,Sanjay Patel,Female,22,Pune,Maharashtra,2024-10-29,Foundation 1,Beauty,Makeup,2833.28,1947.56,8499.84,849.984,7649.856,5842.68,1807.1759999999995,1692.8359999999996,0.22128991709124976,1,0,0,7649.856,1692.8359999999996,2025,1,January,Q1,2025-01,18-25
ORD039841,2025-10-08,CUST04603,PROD0165,1,0.15,143.15,Net Banking,North,Delivered,Rohan Patel,Female,57,Jaipur,Rajasthan,2023-08-13,Saree 4,Fashion,Women,2776.76,2094.71,2776.76,416.514,2360.246,2094.71,265.53600000000006,122.38600000000005,0.051853069552919503,1,0,0,2360.246,122.38600000000005,2025,10,October,Q4,2025-10,56+
ORD039842,2023-06-30,CUST02064,PROD0065,3,0.2,214.57,Wallet,South,Delivered,Nikhil Roy,Female,50,Hyderabad,Telangana,2023-10-11,Power Bank 2,Electronics,Accessories,61131.49,36473.39,183394.47,36678.894,146715.576,109420.17,37295.406,37080.836,0.25273960005446183,1,0,0,146715.576,37080.836,2023,6,June,Q2,2023-06,46-55
ORD039843,2023-05-18,CUST04231,PROD0217,1,0.1,109.57,Debit Card,North,Delivered,Riya Kumar,Female,28,Noida,Uttar Pradesh,2023-09-05,Face Wash 7,Beauty,Skincare,1949.13,1208.85,1949.13,194.913,1754.217,1208.85,545.3670000000002,435.7970000000002,0.24842821612149477,1,0,0,1754.217,435.7970000000002,2023,5,May,Q2,2023-05,26-35
ORD039844,2023-04-08,CUST04244,PROD0284,1,0.0,227.66,Upi,West,Delivered,Amit Das,Male,53,Surat,Gujarat,2024-07-24,Dumbbells 4,Sports,Fitness,4021.4,3025.5,4021.4,0.0,4021.4,3025.5,995.9000000000001,768.2400000000001,0.19103794698363757,1,0,0,4021.4,768.2400000000001,2023,4,April,Q2,2023-04,46-55
ORD039845,2024-08-27,CUST03697,PROD0086,3,0.1,278.5,Wallet,West,Cancelled,Amit Sharma,Male,35,Pune,Maharashtra,2024-02-04,Electric Kettle 2,Home & Kitchen,Kitchen,5977.75,3776.7,17933.25,1793.325,16139.925,11330.099999999999,4809.825000000001,4531.325000000001,0.28075254376956527,0,0,1,0.0,0.0,2024,8,August,Q3,2024-08,26-35
ORD039846,2024-02-28,CUST02852,PROD0244,1,0.1,354.3,Debit Card,North,Delivered,Sneha Das,Female,63,Chandigarh,Chandigarh,2025-02-06,Hair Oil 6,Beauty,Haircare,692.02,456.16,692.02,69.202,622.818,456.16,166.65799999999996,-187.64200000000005,-0.3012790253332435,1,0,0,622.818,-187.64200000000005,2024,2,February,Q1,2024-02,56+
ORD039847,2025-06-20,CUST00058,PROD0033,1,0.15,430.97,Debit Card,North,Cancelled,Ananya Sinha,Male,35,Jaipur,Rajasthan,2023-08-25,Headphones 5,Electronics,Audio,56672.09,39916.47,56672.09,8500.813499999998,48171.2765,39916.47,8254.806499999999,7823.8364999999985,0.1624170474286684,0,0,1,0.0,0.0,2025,6,June,Q2,2025-06,26-35
ORD039848,2025-07-05,CUST00588,PROD0194,1,0.05,469.05,Debit Card,North,Delivered,Rohan Shah,Female,27,Noida,Uttar Pradesh,2023-03-24,Running Shoes 5,Fashion,Footwear,1309.6,822.5,1309.6,65.48,1244.12,822.5,421.6199999999999,-47.43000000000012,-0.03812333215445465,1,0,0,1244.12,-47.43000000000012,2025,7,July,Q3,2025-07,26-35
ORD039849,2023-12-20,CUST02344,PROD0129,1,0.25,359.36,Cash On Delivery,West,Returned,Aditya Shah,Female,25,Bhopal,Madhya Pradesh,2025-08-27,Vacuum Cleaner 3,Home & Kitchen,Appliances,28471.72,17163.87,28471.72,7117.93,21353.79,17163.87,4189.920000000002,3830.5600000000018,0.1793854861361848,0,1,0,0.0,0.0,2023,12,December,Q4,2023-12,18-25
ORD039850,2023-09-22,CUST03985,PROD0165,1,0.05,356.11,Cash On Delivery,West,Delivered,Rohan Mishra,Female,45,Pune,Maharashtra,2023-03-02,Saree 4,Fashion,Women,2776.76,2094.71,2776.76,138.83800000000002,2637.922,2094.71,543.212,187.10199999999998,0.0709277984716758,1,0,0,2637.922,187.10199999999998,2023,9,September,Q3,2023-09,36-45
ORD039851,2024-10-16,CUST02705,PROD0222,2,0.1,191.86,Credit Card,East,Delivered,Karan Patel,Male,45,Ranchi,Jharkhand,2023-11-02,Moisturizer 5,Beauty,Skincare,378.68,233.91,757.36,75.736,681.624,467.82,213.80400000000003,21.944000000000017,0.03219370209969135,1,0,0,681.624,21.944000000000017,2024,10,October,Q4,2024-10,36-45
ORD039852,2023-04-05,CUST01195,PROD0109,3,0.0,311.53,Net Banking,East,Cancelled,Rahul Roy,Male,58,Ranchi,Jharkhand,2025-02-03,Bookshelf 4,Home & Kitchen,Furniture,20211.49,13224.83,60634.47,0.0,60634.47,39674.49,20959.980000000003,20648.450000000004,0.3405397952682691,0,0,1,0.0,0.0,2023,4,April,Q2,2023-04,56+
ORD039853,2024-05-09,CUST00661,PROD0312,1,0.05,217.63,Net Banking,West,Delivered,Priya Verma,Male,21,Indore,Madhya Pradesh,2023-03-01,Badminton Racket 4,Sports,Outdoor,8432.28,7102.32,8432.28,421.61400000000003,8010.666000000001,7102.32,908.3460000000014,690.7160000000014,0.08622454113053787,1,0,0,8010.666000000001,690.7160000000014,2024,5,May,Q2,2024-05,18-25
ORD039854,2025-09-01,CUST00492,PROD0197,1,0.05,293.79,Credit Card,West,Cancelled,Riya Patel,Female,24,Pune,Maharashtra,2025-12-03,Sandals 1,Fashion,Footwear,3379.16,2730.92,3379.16,168.958,3210.2019999999998,2730.92,479.2819999999997,185.49199999999968,0.057782033653956885,0,0,1,0.0,0.0,2025,9,September,Q3,2025-09,18-25
ORD039855,2024-09-25,CUST01403,PROD0188,2,0.2,71.11,Credit Card,East,Delivered,Neha Jha,Male,25,Ranchi,Jharkhand,2025-04-04,Dress 6,Fashion,Women,2912.2,1507.92,5824.4,1164.8799999999999,4659.5199999999995,3015.84,1643.6799999999994,1572.5699999999995,0.33749613694114405,1,0,0,4659.5199999999995,1572.5699999999995,2024,9,September,Q3,2024-09,18-25
ORD039856,2024-10-10,CUST03210,PROD0104,1,0.25,290.77,Credit Card,West,Delivered,Amit Verma,Female,24,Mumbai,Maharashtra,2024-04-29,Study Table 6,Home & Kitchen,Furniture,22537.87,18694.38,22537.87,5634.4675,16903.4025,18694.38,-1790.9775000000009,-2081.747500000001,-0.12315553037324886,1,0,0,16903.4025,-2081.747500000001,2024,10,October,Q4,2024-10,18-25
ORD039857,2023-09-17,CUST00005,PROD0248,3,0.0,292.63,Debit Card,East,Delivered,Aditya Gupta,Male,31,Kolkata,West Bengal,2025-05-15,Conditioner 3,Beauty,Haircare,2694.68,1895.94,8084.039999999999,0.0,8084.039999999999,5687.82,2396.2199999999993,2103.5899999999992,0.2602151894349854,1,0,0,8084.039999999999,2103.5899999999992,2023,9,September,Q3,2023-09,26-35
ORD039858,2023-04-17,CUST00821,PROD0287,1,0.15,207.49,Cash On Delivery,North,Delivered,Sneha Das,Female,64,Noida,Uttar Pradesh,2023-08-31,Dumbbells 7,Sports,Fitness,6466.07,5079.71,6466.07,969.9105,5496.1595,5079.71,416.4494999999997,208.9594999999997,0.038019184123022576,1,0,0,5496.1595,208.9594999999997,2023,4,April,Q2,2023-04,56+
ORD039859,2025-08-19,CUST02312,PROD0006,1,0.25,172.86,Upi,East,Delivered,Aditya Sinha,Male,58,Ranchi,Jharkhand,2023-03-11,Smartphone 6,Electronics,Mobile,5095.3,3637.0,5095.3,1273.825,3821.4750000000004,3637.0,184.47500000000036,11.61500000000035,0.0030394023250185725,1,0,0,3821.4750000000004,11.61500000000035,2025,8,August,Q3,2025-08,56+
ORD039860,2025-07-04,CUST02686,PROD0195,1,0.1,163.47,Upi,South,Delivered,Arjun Singh,Male,63,Chennai,Tamil Nadu,2024-02-13,Running Shoes 6,Fashion,Footwear,1288.54,944.16,1288.54,128.854,1159.686,944.16,215.52599999999995,52.055999999999955,0.04488801278966889,1,0,0,1159.686,52.055999999999955,2025,7,July,Q3,2025-07,56+
ORD039861,2023-08-24,CUST04907,PROD0286,1,0.15,199.14,Debit Card,South,Delivered,Kavya Das,Female,29,Bhopal,Madhya Pradesh,2023-12-02,Dumbbells 6,Sports,Fitness,1070.08,786.17,1070.08,160.51199999999997,909.568,786.17,123.39800000000002,-75.74199999999996,-0.08327249859273848,1,0,0,909.568,-75.74199999999996,2023,8,August,Q3,2023-08,26-35
ORD039862,2025-09-05,CUST02410,PROD0207,1,0.1,42.83,Cash On Delivery,North,Delivered,Pooja Jha,Male,55,Noida,Uttar Pradesh,2023-12-15,Formal Shoes 4,Fashion,Footwear,2488.83,1562.24,2488.83,248.883,2239.947,1562.24,677.7070000000001,634.8770000000001,0.2834339383922923,1,0,0,2239.947,634.8770000000001,2025,9,September,Q3,2025-09,46-55
ORD039863,2024-07-30,CUST00725,PROD0150,1,0.15,101.25,Net Banking,East,Delivered,Aditi Kumar,Female,59,Bhubaneswar,Odisha,2025-06-21,T-Shirt 3,Fashion,Men,3823.35,2865.03,3823.35,573.5024999999999,3249.8475,2865.03,384.81749999999965,283.56749999999965,0.08725563276430653,1,0,0,3249.8475,283.56749999999965,2024,7,July,Q3,2024-07,56+
ORD039864,2024-05-23,CUST03337,PROD0279,3,0.0,493.79,Wallet,East,Delivered,Rohan Mishra,Male,60,Ranchi,Jharkhand,2024-11-21,Yoga Mat 6,Sports,Fitness,2242.48,1623.96,6727.4400000000005,0.0,6727.4400000000005,4871.88,1855.5600000000004,1361.7700000000004,0.20242023711842846,1,0,0,6727.4400000000005,1361.7700000000004,2024,5,May,Q2,2024-05,56+
ORD039865,2024-12-31,CUST00261,PROD0157,2,0.05,265.81,Credit Card,East,Delivered,Aditi Patel,Female,22,Guwahati,Assam,2023-03-19,Jacket 3,Fashion,Men,4828.0,4056.98,9656.0,482.8,9173.2,8113.96,1059.2400000000007,793.4300000000007,0.08649435311559768,1,0,0,9173.2,793.4300000000007,2024,12,December,Q4,2024-12,18-25
ORD039866,2023-05-06,CUST01694,PROD0167,1,0.2,341.46,Net Banking,West,Delivered,Riya Roy,Male,18,Surat,Gujarat,2024-04-25,Saree 6,Fashion,Women,2644.2,1727.1,2644.2,528.84,2115.3599999999997,1727.1,388.25999999999976,46.799999999999784,0.022123893805309637,1,0,0,2115.3599999999997,46.799999999999784,2023,5,May,Q2,2023-05,18-25
ORD039867,2025-05-16,CUST01077,PROD0292,3,0.0,274.29,Wallet,West,Delivered,Arjun Gupta,Female,52,Ahmedabad,Gujarat,2023-12-17,Resistance Bands 5,Sports,Fitness,6868.26,4796.18,20604.78,0.0,20604.78,14388.54,6216.239999999998,5941.949999999998,0.28837726003383674,1,0,0,20604.78,5941.949999999998,2025,5,May,Q2,2025-05,46-55
ORD039868,2024-08-06,CUST00039,PROD0024,4,0.25,413.64,Cash On Delivery,West,Delivered,Aditi Das,Female,24,Mumbai,Maharashtra,2023-07-21,Business Laptop 3,Electronics,Laptop,33362.45,19868.21,133449.8,33362.45,100087.34999999999,79472.84,20614.509999999995,20200.869999999995,0.20183239939912484,1,0,0,100087.34999999999,20200.869999999995,2024,8,August,Q3,2024-08,18-25
ORD039869,2024-01-23,CUST00543,PROD0202,1,0.0,51.38,Debit Card,South,Delivered,Meera Jha,Female,31,Chennai,Tamil Nadu,2025-04-23,Sandals 6,Fashion,Footwear,3687.88,2639.93,3687.88,0.0,3687.88,2639.93,1047.9500000000003,996.5700000000003,0.27022842391834884,1,0,0,3687.88,996.5700000000003,2024,1,January,Q1,2024-01,26-35
ORD039870,2023-02-18,CUST00064,PROD0042,2,0.15,63.12,Net Banking,West,Delivered,Sanjay Mishra,Male,45,Mumbai,Maharashtra,2025-01-26,Earbuds 7,Electronics,Audio,71102.02,53239.89,142204.04,21330.606,120873.43400000001,106479.78,14393.65400000001,14330.534000000009,0.11855817714254736,1,0,0,120873.43400000001,14330.534000000009,2023,2,February,Q1,2023-02,36-45
ORD039871,2024-02-26,CUST01012,PROD0224,3,0.1,88.74,Wallet,North,Returned,Nikhil Shah,Female,63,Chandigarh,Chandigarh,2023-10-02,Moisturizer 7,Beauty,Skincare,1758.47,1469.12,5275.41,527.541,4747.869,4407.36,340.509,251.769,0.05302778994112938,0,1,0,0.0,0.0,2024,2,February,Q1,2024-02,56+
ORD039872,2023-04-01,CUST01906,PROD0209,2,0.25,135.61,Upi,East,Delivered,Rohan Yadav,Male,27,Ranchi,Jharkhand,2024-05-04,Formal Shoes 6,Fashion,Footwear,2341.8,1564.37,4683.6,1170.9,3512.7000000000003,3128.74,383.9600000000005,248.35000000000048,0.07070060067754162,1,0,0,3512.7000000000003,248.35000000000048,2023,4,April,Q2,2023-04,26-35
ORD039873,2024-08-21,CUST01661,PROD0333,2,0.0,182.91,Credit Card,West,Delivered,Sneha Mishra,Male,45,Nagpur,Maharashtra,2024-02-23,Water Bottle 4,Sports,Cycling,3203.47,2503.09,6406.94,0.0,6406.94,5006.18,1400.7599999999993,1217.8499999999992,0.1900829413105163,1,0,0,6406.94,1217.8499999999992,2024,8,August,Q3,2024-08,36-45
ORD039874,2024-12-17,CUST00602,PROD0212,2,0.25,236.68,Debit Card,West,Delivered,Shreya Choudhary,Male,42,Indore,Madhya Pradesh,2024-05-25,Face Wash 2,Beauty,Skincare,1279.48,1048.82,2558.96,639.74,1919.22,2097.64,-178.41999999999985,-415.09999999999985,-0.21628578276591523,1,0,0,1919.22,-415.09999999999985,2024,12,December,Q4,2024-12,36-45
ORD039875,2023-12-06,CUST01755,PROD0203,2,0.05,34.24,Wallet,West,Cancelled,Aditi Verma,Male,37,Mumbai,Maharashtra,2024-04-30,Sandals 7,Fashion,Footwear,3050.9,2239.17,6101.8,305.09000000000003,5796.71,4478.34,1318.37,1284.1299999999999,0.22152738363658003,0,0,1,0.0,0.0,2023,12,December,Q4,2023-12,36-45
ORD039876,2024-04-01,CUST01634,PROD0074,2,0.15,186.1,Credit Card,North,Delivered,Rahul Roy,Female,29,Delhi,Delhi,2024-07-13,Mixer Grinder 4,Home & Kitchen,Kitchen,19123.71,12461.68,38247.42,5737.112999999999,32510.307,24923.36,7586.947,7400.847,0.22764617387341188,1,0,0,32510.307,7400.847,2024,4,April,Q2,2024-04,26-35
ORD039877,2025-07-05,CUST03715,PROD0098,3,0.25,313.04,Net Banking,West,Delivered,Rohan Das,Male,24,Indore,Madhya Pradesh,2023-11-21,Office Chair 7,Home & Kitchen,Furniture,12505.76,9414.8,37517.28,9379.32,28137.96,28244.399999999998,-106.43999999999869,-419.4799999999987,-0.014907974849633687,1,0,0,28137.96,-419.4799999999987,2025,7,July,Q3,2025-07,18-25
ORD039878,2023-04-29,CUST00875,PROD0185,1,0.0,246.69,Debit Card,West,Delivered,Nikhil Patel,Female,61,Nagpur,Maharashtra,2023-03-08,Dress 3,Fashion,Women,2237.03,1736.36,2237.03,0.0,2237.03,1736.36,500.6700000000003,253.9800000000003,0.11353446310509929,1,0,0,2237.03,253.9800000000003,2023,4,April,Q2,2023-04,56+
ORD039879,2025-11-27,CUST01783,PROD0108,2,0.15,248.59,Upi,South,Delivered,Rahul Mishra,Female,21,Bengaluru,Karnataka,2025-01-21,Bookshelf 3,Home & Kitchen,Furniture,16627.41,10743.52,33254.82,4988.223,28266.597,21487.04,6779.557000000001,6530.967000000001,0.23104893029748153,1,0,0,28266.597,6530.967000000001,2025,11,November,Q4,2025-11,18-25
ORD039880,2024-04-16,CUST03027,PROD0248,1,0.15,266.29,Upi,South,Delivered,Sanjay Kumar,Male,26,Chennai,Tamil Nadu,2024-01-13,Conditioner 3,Beauty,Haircare,2694.68,1895.94,2694.68,404.20199999999994,2290.478,1895.94,394.538,128.248,0.05599180607715944,1,0,0,2290.478,128.248,2024,4,April,Q2,2024-04,26-35
ORD039881,2023-04-03,CUST00613,PROD0305,1,0.05,50.58,Credit Card,East,Delivered,Rahul Patel,Male,38,Patna,Bihar,2024-02-17,Football 4,Sports,Outdoor,6599.81,4601.58,6599.81,329.99050000000005,6269.8195000000005,4601.58,1668.2395000000006,1617.6595000000007,0.2580073477394366,1,0,0,6269.8195000000005,1617.6595000000007,2023,4,April,Q2,2023-04,36-45
ORD039882,2023-04-12,CUST02946,PROD0269,3,0.1,413.87,Debit Card,East,Returned,Aditi Singh,Female,39,Bhopal,Madhya Pradesh,2023-06-29,Mascara 3,Beauty,Makeup,1581.65,1113.21,4744.950000000001,474.4950000000001,4270.455000000001,3339.63,930.8250000000007,516.9550000000007,0.12105384555041573,0,1,0,0.0,0.0,2023,4,April,Q2,2023-04,36-45
ORD039883,2023-11-06,CUST03981,PROD0321,1,0.0,143.54,Wallet,North,Delivered,Arjun Roy,Male,39,Noida,Uttar Pradesh,2025-07-14,Helmet 6,Sports,Cycling,5560.98,3120.17,5560.98,0.0,5560.98,3120.17,2440.8099999999995,2297.2699999999995,0.41310524403971954,1,0,0,5560.98,2297.2699999999995,2023,11,November,Q4,2023-11,36-45
ORD039884,2024-12-21,CUST03779,PROD0234,1,0.0,157.68,Cash On Delivery,North,Delivered,Neha Mehta,Female,30,Chandigarh,Chandigarh,2024-10-31,Shampoo 3,Beauty,Haircare,218.61,118.4,218.61,0.0,218.61,118.4,100.21000000000001,-57.47,-0.26288824847902653,1,0,0,218.61,-57.47,2024,12,December,Q4,2024-12,26-35
ORD039885,2025-03-17,CUST04265,PROD0226,2,0.25,79.94,Debit Card,West,Delivered,Karan Yadav,Female,62,Mumbai,Maharashtra,2024-04-07,Sunscreen 2,Beauty,Skincare,499.12,390.29,998.24,249.56,748.6800000000001,780.58,-31.899999999999977,-111.83999999999997,-0.14938291392851413,1,0,0,748.6800000000001,-111.83999999999997,2025,3,March,Q1,2025-03,56+
ORD039886,2025-05-17,CUST03754,PROD0079,1,0.25,418.17,Cash On Delivery,West,Delivered,Rahul Das,Female,43,Mumbai,Maharashtra,2023-01-03,Air Fryer 2,Home & Kitchen,Kitchen,13466.56,9091.2,13466.56,3366.64,10099.92,9091.2,1008.7199999999993,590.5499999999993,0.05847076016443687,1,0,0,10099.92,590.5499999999993,2025,5,May,Q2,2025-05,36-45
ORD039887,2025-12-22,CUST01772,PROD0021,1,0.25,389.82,Credit Card,South,Delivered,Karan Yadav,Female,21,Chennai,Tamil Nadu,2023-10-20,Gaming Laptop 7,Electronics,Laptop,16324.33,11703.31,16324.33,4081.0825,12243.2475,11703.31,539.9375,150.1175,0.012261248496365038,1,0,0,12243.2475,150.1175,2025,12,December,Q4,2025-12,18-25
ORD039888,2025-05-22,CUST03733,PROD0185,1,0.0,62.57,Upi,West,Delivered,Aditya Gupta,Male,29,Mumbai,Maharashtra,2025-01-10,Dress 3,Fashion,Women,2237.03,1736.36,2237.03,0.0,2237.03,1736.36,500.6700000000003,438.1000000000003,0.19584002002655318,1,0,0,2237.03,438.1000000000003,2025,5,May,Q2,2025-05,26-35
ORD039889,2023-04-03,CUST02533,PROD0185,4,0.25,272.26,Upi,North,Delivered,Sneha Shah,Female,62,Noida,Uttar Pradesh,2025-01-12,Dress 3,Fashion,Women,2237.03,1736.36,8948.12,2237.03,6711.09,6945.44,-234.34999999999945,-506.60999999999945,-0.07548848249688195,1,0,0,6711.09,-506.60999999999945,2023,4,April,Q2,2023-04,56+
ORD039890,2025-06-10,CUST00111,PROD0063,2,0.05,145.71,Credit Card,West,Cancelled,Vikram Choudhary,Female,28,Pune,Maharashtra,2025-08-10,Mouse 7,Electronics,Accessories,40548.6,30211.45,81097.2,4054.86,77042.34,60422.9,16619.439999999995,16473.729999999996,0.21382696839166615,0,0,1,0.0,0.0,2025,6,June,Q2,2025-06,26-35
ORD039891,2023-08-06,CUST00636,PROD0270,1,0.2,266.56,Upi,East,Delivered,Arjun Roy,Male,37,Kolkata,West Bengal,2024-08-20,Mascara 4,Beauty,Makeup,2236.44,1616.3,2236.44,447.288,1789.152,1616.3,172.8520000000001,-93.70799999999991,-0.052375650587540866,1,0,0,1789.152,-93.70799999999991,2023,8,August,Q3,2023-08,36-45
ORD039892,2023-10-14,CUST04307,PROD0128,3,0.15,429.64,Cash On Delivery,North,Delivered,Meera Sharma,Male,56,Lucknow,Uttar Pradesh,2023-12-25,Vacuum Cleaner 2,Home & Kitchen,Appliances,9979.28,7406.59,29937.840000000004,4490.676,25447.164000000004,22219.77,3227.394000000004,2797.754000000004,0.10994364637253894,1,0,0,25447.164000000004,2797.754000000004,2023,10,October,Q4,2023-10,56+
ORD039893,2024-06-27,CUST04499,PROD0300,2,0.05,457.7,Credit Card,West,Delivered,Karan Sharma,Male,57,Surat,Gujarat,2024-01-18,Cricket Bat 6,Sports,Outdoor,1777.5,1505.78,3555.0,177.75,3377.25,3011.56,365.69000000000005,-92.00999999999993,-0.027244059515878286,1,0,0,3377.25,-92.00999999999993,2024,6,June,Q2,2024-06,56+
ORD039894,2024-09-13,CUST04106,PROD0177,1,0.2,333.17,Debit Card,East,Delivered,Rahul Sinha,Male,24,Bhubaneswar,Odisha,2025-06-23,Jeans 2,Fashion,Women,1136.33,878.81,1136.33,227.266,909.064,878.81,30.25400000000002,-302.916,-0.3332174632369118,1,0,0,909.064,-302.916,2024,9,September,Q3,2024-09,18-25
ORD039895,2024-07-21,CUST01553,PROD0286,2,0.15,354.74,Net Banking,North,Delivered,Priya Verma,Male,20,Chandigarh,Chandigarh,2025-06-29,Dumbbells 6,Sports,Fitness,1070.08,786.17,2140.16,321.02399999999994,1819.136,1572.34,246.79600000000005,-107.94399999999996,-0.05933805938643398,1,0,0,1819.136,-107.94399999999996,2024,7,July,Q3,2024-07,18-25
